id,address,name,latitude,longitude,googleMapsUri,websiteUri,type,district
ChIJ7csoIlZQzpQRNsCCQVnkAaw,"Av. Adolfo Pinheiro, 511 - Santo Amaro, São Paulo",EMEFM Professor Linneu Prestes,-23.6484876,-46.7031473,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce50562228cbed:0xac01e4594182c036!10e5,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/menuescola.aspx?Cod=093181,school,Santo Amaro São Paulo
ChIJifd5naJZzpQRIPjtNzNe9tI,"Av. Marquês de São Vicente, 553 - Várzea da Barra Funda, São Paulo",Wise Up Barra Funda,-23.5219,-46.6654048,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce59a29d79f789:0xd2f65e3337edf820!10e5,https://wiseup.com/,school,Barra Funda São Paulo
ChIJC2wSv_hXzpQR3iHJW_3Z0XQ,"Av. Francisco Matarazzo, 385 - Água Branca, São Paulo",Olga Ferraz Colégio - COF,-23.5303024,-46.6671237,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce57f8bf126c0b:0x74d1d9fd5bc921de!10e5,https://colegioolgaferraz.com.br/,school,Barra Funda São Paulo
ChIJGcIhFFhWzpQRxFBOOQQ2cx4,"Rua Antônio Adib Chammas, 124 - Butantã, São Paulo",Escola Estadual Doutor Kyrillos,-23.5763842,-46.7200607,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce56581421c219:0x1e733604394e50c4!10e5,http://www.dataescolabrasil.inep.gov.br/,school,Butantã São Paulo
ChIJaWKOKnJWzpQR8VSkSrj4E0A,"Av. Corifeu de Azevedo Marques, 2987 - Vila Lageado, São Paulo",Colégio Primeiro Mundo - Educação Infantil e Fundamental I,-23.5701825,-46.7410545,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce56722a8e6269:0x4013f8b84aa454f1!10e5,http://www.colegioprimeiromundosp.com.br/,school,Butantã São Paulo
ChIJM7wlbndWzpQR0oY7-RYH6dA,"Av. Otacílio Tomanik, 262 - Jardim Bonfiglioli, São Paulo",Centro de Ensino São José Unidade I,-23.5759949,-46.7446379,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce56776e25bc33:0xd0e90716f93b86d2!10e5,http://www.cesaojose.com.br/,school,Butantã São Paulo
ChIJOScYxtb5zpQRvxrGq3xd9IY,"R. Brg. Vilela Júnior, 179 - Vila Nova Cachoeirinha, São Paulo",Colégio Vinícius de Moraes,-23.4796891,-46.6747847,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef9d6c6182739:0x86f45d7cabc61abf!10e5,http://www.cvmsp.com.br/,school,Cachoeirinha São Paulo
ChIJv8nxXLD3zpQRUVEMwnW27Ms,"R. Maracaia, 204 - Vila Nova Cachoeirinha, São Paulo",EE República do Chile,-23.4701509,-46.6633595,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef7b05cf1c9bf:0xcbecb675c20c5151!10e5,http://www.educacao.sp.gov.br/cgrh/escolas/republica-chile/,school,Cachoeirinha São Paulo
ChIJf91aYgBXzpQR2YgRWdKuZM4,"Vila Olímpia, São Paulo",Escola,-23.598157,-46.6829301,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5700625add7f:0xce64aed2591188d9!10e5,,school,Vila Olimpia São Paulo
ChIJT9erfXP3zpQR5g91Zx_-ock,"R. Pedro Osório Filho, 996 - Vila Nova Cachoeirinha, São Paulo",EE Profa. Marly Diva Bonfanti,-23.4736138,-46.6503282,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef7737dabd74f:0xc9a1fe1f67750fe6!10e5,http://www.dataescolabrasil.inep.gov.br/dataEscolaBrasil/,school,Cachoeirinha São Paulo
ChIJodOICnL3zpQRMgnFWy37iUY,"R. Felisberto Freire, 167 - Vila Nova Cachoeirinha, São Paulo",Colégio Nova Diretriz,-23.4689877,-46.65606150000001,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef7720a88d3a1:0x4689fb2d5bc50932!10e5,http://colegionovadiretriz.com.br/,school,Cachoeirinha São Paulo
ChIJE8mt01_3zpQR0hPTAM0xmE0,"Av. General Penha Brasil, 1255 - Vila Nova Cachoeirinha, São Paulo",E.E. Professora Raquel Assis Barreiros,-23.4641482,-46.6685727,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef75fd3adc913:0x4d9831cd00d313d2!10e5,http://www.dataescolabrasil.inep.gov.br/dataEscolaBrasil/,school,Cachoeirinha São Paulo
ChIJf58B0df5zpQRDWGqafjjF3Y,"Av. Dep. Emílio Carlos, 3517 - Vila Nova Cachoeirinha, São Paulo",Colégio 14 de Julho,-23.4768838,-46.6712253,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef9d7d1019f7f:0x7617e3f869aa610d!10e5,http://www.colegio14dejulho.com.br/,school,Cachoeirinha São Paulo
ChIJPUlzQX73zpQR4sFRWXZDm0Y,"R. Berta Morisot - Conj. Hab. Vila Nova Cachoeirinha, São Paulo",Escola Municipal Cohab Vila Nova Cachoeirinha,-23.4805439,-46.66914630000001,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef77e4173493d:0x469b43765951c1e2!10e5,,school,Cachoeirinha São Paulo
ChIJbwgmegP3zpQR_zIEsAV6ZVk,"Av. Santa Inês, 2083 - Vila Nova Cachoeirinha, São Paulo",IPEC - Instituto Prisma de Educação e Cultura,-23.4656767,-46.6354979,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef7037a26086f:0x59657a05b00432ff!10e5,http://institutoprisma.net/,school,Cachoeirinha São Paulo
ChIJfwL2XWv3zpQRmey5uxsuxF4,"R. Joaquim Dias Pinto, 8 - Cachoeirinha, São Paulo",Colégio Bertolazzi,-23.4634896,-46.6524305,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef76b5df6027f:0x5ec42e1bbbb9ec99!10e5,http://www.colegiobertolazzi.com.br/,school,Cachoeirinha São Paulo
ChIJYVLCaUL3zpQRNziMAwlR18E,"Av. Parada Pinto, 1150 - Vila Nova Cachoeirinha, São Paulo",Turma Do Chico Bento Escola De Educacao Infantil,-23.4698428,-46.6593814,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef74269c25261:0xc1d75109038c3837!10e5,https://www.instagram.com/turmadochicobento/,school,Cachoeirinha São Paulo
ChIJ6e7FjDf3zpQRr3nGuEHtBiw,"Av. Parada Pinto, 32 - Vila Nova Cachoeirinha, São Paulo",All Net Cachoeirinha,-23.4734975,-46.6671667,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef7378cc5eee9:0x2c06ed41b8c679af!10e5,,school,Cachoeirinha São Paulo
ChIJAQBUG3v3zpQRxcBOVOHZ4T8,"R. do Canavial, 231 - Vila Nova Cachoeirinha, São Paulo",Colégio Monte Hebrom,-23.4741816,-46.6636178,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef77b1b540001:0x3fe1d9e1544ec0c5!10e5,http://colegiomontehebrom.com.br/,school,Cachoeirinha São Paulo
ChIJXcg6ruP5zpQRVo7h3eoKNPA,"Av. General Penha Brasil, 61 - Vila Nova Cachoeirinha, São Paulo",CEI INDIR VILA NOVA CACHOEIRINHA,-23.4703886,-46.6663136,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef9e3ae3ac85d:0xf0340aeadde18e56!10e5,http://www.aeb-brasil.org.br/page/unidade-vila-nova-cachoeirinha/,school,Cachoeirinha São Paulo
ChIJ8zmw5n73zpQRGuM0BX41Be8,"R. dos Pioneiros, 26 - Conj. Hab. Vila Nova Cachoeirinha, São Paulo",CEI Guilherme Henrique Pinto Coelho,-23.4806976,-46.668078,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef77ee6b039f3:0xef05357e0534e31a!10e5,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/menuescola.aspx?Cod=400276,school,Cachoeirinha São Paulo
ChIJgQYooN75zpQR0z1S96iPU8Q,"R. João Moreno dos Santos, 193 - Vila Rica, São Paulo",Colégio Adventista de Vila Nova Cachoeirinha,-23.4704115,-46.6751549,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef9dea0280681:0xc4538fa8f7523dd3!10e5,http://cavnc.educacaoadventista.org.br/,school,Cachoeirinha São Paulo
ChIJu4Bt6jlTzpQRkpIGs7lz5VQ,"Jardim Angela (Zona Sul), São Paulo",E.E.PROF Eulalia silva,-23.6908461,-46.7538945,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5339ea6d80bb:0x54e573b9b3069292!10e5,,school,Jardim Ângela São Paulo
ChIJsSOhucpZzpQR_rNAZC3wiM4,"R. Herculano de Freitas, 64 - Bela Vista, São Paulo",Colégio Bela Vista - Sistema Objetivo de ensino,-23.5549063,-46.6521572,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce59cab9a123b1:0xce88f02d6440b3fe!10e5,http://www.colegiobelavistasp.com.br/,school,Bela Vista São Paulo
ChIJNwLhdLRZzpQRxTiJP1jLuZw,"R. Treze de Maio, 267 - Bela Vista, São Paulo",Escola Estadual Maria José,-23.5558588,-46.646559,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce59b474e10237:0x9cb9cb583f8938c5!10e5,https://orientacaotecnolog.wixsite.com/mariajose,school,Bela Vista São Paulo
ChIJcz3P2rFZzpQRDnvZ67CMImo,"R. Humaitá, 480 - Bela Vista, São Paulo",EMEF CELSO LEITE RIBEIRO FILHO,-23.5573132,-46.6417602,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce59b1dacf3d73:0x6a228cb0ebd97b0e!10e5,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/menuescola.aspx?Cod=094633,school,Bela Vista São Paulo
ChIJpeLkwK1ZzpQRnImdZ4qmaEI,"R. Aguiar de Barros, 160 - Bela Vista, São Paulo",E E Paulo Machado de Carvalho,-23.5538514,-46.6403069,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce59adc0e4e2a5:0x4268a68a679d899c!10e5,http://www.educacao.sp.gov.br/cgrh/escolas/paulo-machado-de-carvalho/,school,Bela Vista São Paulo
ChIJKS7FnbNZzpQRL4oIJC3qNpM,"Rua João Passalaqua, 181 - Bela Vista, São Paulo",Colégio Paulino e Paulino,-23.554505,-46.645532,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce59b39dc52e29:0x9336ea2d24088a2f!10e5,http://www.colegiopaulinoepaulino.com.br/,school,Bela Vista São Paulo
ChIJ-Z92lLNZzpQR7JJsRlNkI68,"Rua João Passalaqua, 207 - Bela Vista, São Paulo",Colégio J. R. Passalacqua,-23.5549061,-46.6454402,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce59b394769ff9:0xaf236453466c92ec!10e5,https://colegiosvicentinos.com.br/jr_passalacqua,school,Bela Vista São Paulo
ChIJcXRw57FZzpQRLxgmZsLKmLg,"R. Humaitá, 536 - Bela Vista, São Paulo",EMEI ANGELO MARTINO,-23.5567502,-46.6417778,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce59b1e7707471:0xb898cac26626182f!10e5,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/menuescola.aspx?Cod=091847,school,Bela Vista São Paulo
ChIJYaEMk7JZzpQRVBUf46cMQYw,"R. São Domingos, 48 - 54/56 - Bela Vista, São Paulo",Escola Infantil Chuva de Estrelinhas,-23.5525607,-46.642731,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce59b2930ca161:0x8c410ca7e31f1554!10e5,,school,Bela Vista São Paulo
ChIJae4enLFZzpQRx0KM9wjRCIU,"R. Monsenhor Passaláqua, 196 - Bela Vista, São Paulo",Tagarelinha Escola de Educação Infantil,-23.5602947,-46.6420287,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce59b19c1eee69:0x8508d108f78c42c7!10e5,,school,Bela Vista São Paulo
ChIJKY7Kv7VZzpQR4i_m5F9d8D4,"R. Rocha, 98 - Bela Vista, São Paulo",Colégio Vital Brazil,-23.5570628,-46.65005619999999,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce59b5bfca8e29:0x3ef05d5fe4e62fe2!10e5,,school,Bela Vista São Paulo
ChIJYcoOP_lQzpQRqCXP69pQzyc,"R. Armando Barroso, 91 - Santo Amaro, São Paulo",Colégio Friburgo,-23.6425572,-46.70387849999999,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce50f93f0eca61:0x27cf50daebcf25a8!10e5,http://www.colegiofriburgo.com.br/,school,Santo Amaro São Paulo
ChIJCxz9SwBZzpQRj_0DVe94ENw,"Bela Vista, São Paulo",Escola humanitária,-23.5557714,-46.6395571,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce59004bfd1c0b:0xdc1078ef5503fd8f!10e5,,school,Bela Vista São Paulo
ChIJs5wy2b1ZzpQRBjFJJWM7vcw,"Av. Paulista, 227 - Bela Vista, São Paulo",Escola Estadual Rodrigues Alves,-23.5701571,-46.64648750000001,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce59bdd9329cb3:0xccbd3b6325493106!10e5,http://www.dataescolabrasil.inep.gov.br/dataEscolaBrasil/,school,Bela Vista São Paulo
ChIJceQu6bJZzpQRymiEavkI6Uk,"R. Maj. Diogo, 200 - Bela Vista, São Paulo",Maria Augusta Saraiva Dra,-23.5529073,-46.6434082,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce59b2e92ee471:0x49e908f96a8468ca!10e5,http://www.educacao.sp.gov.br/cgrh/escolas/maria-augusta-saraiva-doutora/,school,Bela Vista São Paulo
ChIJH9je2rFZzpQRzv2BvFAY8Ss,"R. Humaitá, 500 - Bela Vista, São Paulo",ASA - Associação Santo Agostinho (CEI Bela Vista),-23.5572323,-46.6419863,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce59b1daded81f:0x2bf11850bc81fdce!10e5,http://asatransforma.org.br/,school,Bela Vista São Paulo
ChIJfyKJKgBZzpQR_9tRJVXFgto,"Bela Vista, São Paulo",Escola Vera Cruz,-23.5557714,-46.6395571,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce59002a89227f:0xda82c5552551dbff!10e5,,school,Bela Vista São Paulo
ChIJ0wOza7dZzpQRSapCGf8-tUM,"Av. Brigadeiro Luís Antônio, 1308 - Bela Vista, São Paulo",Escola Pra Gente Pequena e Ensino Fundamental Julia Perroni,-23.5604863,-46.64367290000001,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce59b76bb303d3:0x43b53eff1942aa49!10e5,http://pragentepequena.com.br/,school,Bela Vista São Paulo
ChIJp1VFQvNZzpQRf-MOMEOWGkg,"Rua dos Franceses, 350 Morro dos Ingleses - Bela Vista, São Paulo",Peak School By Colégio Itatiaia - Escola de Ensino Fundamental I e II,-23.5612828,-46.6480956,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce59f3424555a7:0x481a9643300ee37f!10e5,http://www.peakschool.com.br/,school,Bela Vista São Paulo
ChIJaZs1LwBZzpQRgijvjb5f9oI,"Bela Vista, São Paulo",Consolação,-23.5554048,-46.6456426,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce59002f359b69:0x82f65fbe8def2882!10e5,,school,Bela Vista São Paulo
ChIJp8sGcmxZzpQRimdZAWS9LVg,"Bela Vista, São Paulo",Escola Futuro Vitay's,-23.5557714,-46.6395571,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce596c7206cba7:0x582dbd640159678a!10e5,,school,Bela Vista São Paulo
ChIJO4pWwK1ZzpQRIaW2Nk6VlfQ,"R. Aguiar de Barros, 160 - Bela Vista, São Paulo",Secretaria de Estado de Educação de São Paulo,-23.5538581,-46.6401698,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce59adc0568a3b:0xf495954e36b6a521!10e5,http://www.educacao.sp.gov.br/,school,Bela Vista São Paulo
ChIJXR8jqxRczpQROTAoZpyKQek,"R. José dos Reis, 615 - Parque da Vila Prudente, São Paulo",CR.P.CONV BELÉM,-23.5858079,-46.5786997,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5c14ab231f5d:0xe9418a9c66283039!10e5,,school,Belém São Paulo
ChIJTf7i7CxZzpQRAI5Crppw0HM,"Largo São José do Belém, 66 - Belenzinho, São Paulo",EE Amadeu Amaral,-23.5414248,-46.5949441,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce592cece2fe4d:0x73d0709aae428e00!10e5,http://www.educacao.sp.gov.br/cgrh/escolas/amadeu-amaral/,school,Belém São Paulo
ChIJq9v6M9dezpQR4qltE_Ro9kk,"R. Ulisses Cruz - Belenzinho, São Paulo",ETEC Parque Belém,-23.5350377,-46.58556369999999,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5ed733fadbab:0x49f668f4136da9e2!10e5,https://etecparquebelem.cps.sp.gov.br/,school,Belém São Paulo
ChIJbYaUq89ezpQRxM6KTgalI3Y,"Av. Alcântara Machado, 4188 - Belem, São Paulo",CEEJA Dona Clara Mantelli,-23.5434411,-46.5860744,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5ecfab94866d:0x7623a5064e8acec4!10e5,https://deleste5.educacao.sp.gov.br/ceeja-clara-mantelli/,school,Belém São Paulo
ChIJg4ezkshezpQRP2CBz5NI7KA,"R. Limonita, 29 - Quarta Parada, São Paulo",CEI INDIR BELEM,-23.5474605,-46.5842687,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5ec892b38783:0xa0ec4893cf81603f!10e5,https://aeb-brasil.org.br/projetos/cei-belem/,school,Belém São Paulo
ChIJvY43x1RQzpQRvj07-LZmpxg,"R. Barão do Rio Branco, 192 - Santo Amaro, São Paulo",Proz Educação - Santo Amaro,-23.653579,-46.7081579,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5054c7378ebd:0x18a766b6f83b3dbe!10e5,http://prozeducacao.com.br/,school,Santo Amaro São Paulo
ChIJibLaVMpezpQRS1q272vb3K8,"R. Arinaia, 384 - Belém, São Paulo",Colégio Travessura,-23.5497664,-46.59074,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5eca54dab289:0xafdcdb6befb65a4b!10e5,,school,Belém São Paulo
ChIJPZrsL8xezpQR32m_N3An56M,"R. Monteiro Caminhoá, 83 - Belenzinho, São Paulo",CEI Maria de Belem,-23.5446256,-46.58908450000001,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5ecc2fec9a3d:0xa3e7277037bf69df!10e5,https://bompar.org.br/unidade/maria-de-belem/,school,Belém São Paulo
ChIJESA5QqpRzpQRqt17TpJ2yvs,"R. Amador Bueno, 504 - Santo Amaro, São Paulo",Escola Senai Ary Torres,-23.6522122,-46.7126942,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce51aa42392011:0xfbca76924e7bddaa!10e5,http://www.sp.senai.br/santoamaro,school,Santo Amaro São Paulo
ChIJwbiPzC5ZzpQRvbmVccXBoOE,"R. São Leopoldo, 356 - Belenzinho, São Paulo",Colégio Presbiteriano do Brás,-23.5410796,-46.5998599,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce592ecc8fb8c1:0xe1a0c1c57195b9bd!10e5,https://www.colegiopresbiterianodobras.com.br/,school,Belém São Paulo
ChIJE0Ot29JezpQRSfIq3GY1F2E,"R. Elói Cerqueira, 141 - Belenzinho, São Paulo",Colégio Ranieri,-23.5410943,-46.59246719999999,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5ed2dbad4313:0x61173566dc2af249!10e5,http://www.colegioranieri.com.br/,school,Belém São Paulo
ChIJlXbGwytZzpQRjQyMP1DBncw,"R. Belém, 129 - Belém, São Paulo",Sociedade Educação e Caridade Educandário São José do Belém,-23.5386637,-46.59726269999999,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce592bc3c67695:0xcc9dc1503f8c0c8d!10e5,https://redeicm.org.br/saojose/,school,Belém São Paulo
ChIJB_EUgL35zpQRO-LEHxRWf8o,"Av. Padre José Maria, 210 - Santo Amaro, São Paulo",Escola Estadual Paulo Eiró,-23.6537112,-46.7096424,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef9bd8014f107:0xca7f56141fc4e23b!10e5,,school,Santo Amaro São Paulo
ChIJrdi-iFBQzpQRfdIsv7NzE3k,"R. Prof. Delgado de Carvalho, 118 - Jardim Santo Amaro, São Paulo",COASA,-23.6542466,-46.7000076,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce505088bed8ad:0x791373b3bf2cd27d!10e5,https://santoamaro.educacaoadventista.org.br/,school,Santo Amaro São Paulo
ChIJd3qiFwJZzpQRRjoPKhfBTcg,"R. da Figueira, 500 - Brás, São Paulo",EE de São Paulo,-23.5473482,-46.6276915,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce590217a27a77:0xc84dc1172a0f3a46!10e5,https://www.eedesaopaulo.com/,school,Belém São Paulo
ChIJiQ34QdBezpQRTx-AqPhH8J0,"R. Marquês de Abrantes, 365 - Chácara Tatuapé, São Paulo",Colégio Agostiniano São José - Unidade I,-23.5391317,-46.58487909999999,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5ed041f80d89:0x9df047f8a8801f4f!10e5,http://www.casj.com.br/,school,Belém São Paulo
ChIJ6Yflw1JQzpQRzkflf3PCj-E,"R. Brasílio Luz, 219 - Santo Amaro, São Paulo",Colégio São Jerônimo,-23.6581491,-46.7081761,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5052c3e587e9:0xe18fc2737fe547ce!10e5,,school,Santo Amaro São Paulo
ChIJ7bJjOBBRzpQRKRofBacGSk0,"Av. João Dias, 2046 - Santo Amaro, São Paulo","Liceo Santo Amaro, Abade",-23.6435629,-46.7205133,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce51103863b2ed:0x4d4a06a7051f1a29!10e5,http://liceosantoamaro.com.br/,school,Santo Amaro São Paulo
ChIJE3O2zNFezpQR_kWZTE3lDyE,"R. Júlio de Castilhos, 1067 - Belenzinho, São Paulo",Jardim Escola Xereta,-23.5400785,-46.5908713,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5ed1ccb67313:0x210fe54d4c9945fe!10e5,http://www.escolinhaxereta.com.br/,school,Belém São Paulo
ChIJFVsmU05YzpQRUCMKt85u6W0,"Praça da República, 53 - República, São Paulo",Antiga Escola Normal Caetano de Campos,-23.5441897,-46.6436327,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce584e53265b15:0x6de96eceb70a2350!10e5,http://www.educacao.sp.gov.br/portal/escola-caetano-de-campos,school,Belém São Paulo
ChIJI3fVjJhZzpQRQIgPSsgz1wA,"R. Pires da Mota, 1090 - Aclimação, São Paulo",Colégio Objetivo Vergueiro,-23.5699558,-46.6377947,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce59988cd57723:0xd733c84a0f8840!10e5,https://www.objetivo.br/institucional/unidade/sp/sao-paulo/op-0564-pires-da-mota.aspx,school,Belém São Paulo
ChIJw3S5ODJZzpQRmHOzwhF4OKc,"R. João Tobias, 216 - Belenzinho, São Paulo",Filadelfia Escola,-23.546499,-46.59698969999999,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce593238b974c3:0xa7387811c2b37398!10e5,http://www.filadelfia.com.br/,school,Belém São Paulo
ChIJwXywW9BezpQRfljtzOIjdc8,"R. Irmã Carolina, 399 - Belenzinho, São Paulo",Eagle Bilingual School,-23.5386081,-46.5854347,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5ed05bb07cc1:0xcf7523e2cced587e!10e5,http://www.eaglebelem.com.br/,school,Belém São Paulo
ChIJpeShZ9NezpQRsq_SOU3kUJ8,"R. Dr. Clementino, 215 - Belenzinho, São Paulo",INSTIT. ASS BENEFICENTE E PROMOCIONAL BELEM,-23.5389671,-46.5919184,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5ed367a1e4a5:0x9f50e44d39d2afb2!10e5,,school,Belém São Paulo
ChIJfw4dc9NezpQRlgTjwBH6YZ0,"R. Visc. de Parnaíba, 3232 - Belenzinho, São Paulo",Econvivência Escola de Educação Infantil e Fundamental,-23.5401375,-46.5969331,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5ed3731d0e7f:0x9d61fa11c0e30496!10e5,http://www.econvivencia.com.br/,school,Belém São Paulo
ChIJs8wXydBezpQR_nymzKj7XWY,"R. Antônio Teixeira, 53 - Belenzinho, São Paulo",Colégio Agostiniano São José - Unidade III,-23.5360003,-46.5851031,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5ed0c917ccb3:0x665dfba8cca67cfe!10e5,http://www.casj.com.br/,school,Belém São Paulo
ChIJuR40vXdZzpQRbY_fTKZGTVo,"Rua Solon, 914/926 - Bom Retiro, São Paulo",Colégio Bom Retiro,-23.5258334,-46.6450779,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5977bd341eb9:0x5a4d46a64cdf8f6d!10e5,https://www.colegiobomretiro.com/,school,Bom Retiro São Paulo
ChIJ78YC-sFnzpQRv8LoiEtry_I,"R. Sen. Nilo Coelho, 690 - Jardim Sapopemba, São Paulo",Escola Estadual Sapopemba,-23.6052435,-46.4910043,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce67c1fa02c6ef:0xf2cb6b4b88e8c2bf!10e5,http://eesapopemba.com.br/,school,Sapopemba São Paulo
ChIJN5egZ0hazpQRXcT8hQxr5EI,"Rua Guapiaçu, 151 - Mirandópolis, São Paulo",Escola Saúde,-23.6054803,-46.6461224,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5a4867a09737:0x42e46b0c85fcc45d!10e5,http://escolasaude.com.br/,school,Saúde São Paulo
ChIJZfwbjaNxVwER2i0_lQBUqhM,"Praça Cel. Fernando Prestes, 197 - Bom Retiro, São Paulo",Escola Estadual Prudente de Moraes,-23.5309815,-46.6341784,https://www.google.com/maps/place//data=!4m3!3m2!1s0x15771a38d1bfc65:0x13aa5400953f2dda!10e5,http://www.prudenteescola.com/,school,Bom Retiro São Paulo
ChIJZ8NbSGdYzpQRLXXHMdeTdVQ,"Collégio de santa inés - Rua Três Rios, 362 - Bom Retiro, São Paulo",Colégio de Santa Inês,-23.528743,-46.6375237,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5867485bc367:0x547593d731c7752d!10e5,http://www.colegiodesantaines.com.br/,school,Bom Retiro São Paulo
